id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-0266-3,266,Informe Policial,Sí,Sí,2025-01-24,No,
DOC-0266-4,266,Factura de Taller/Clínica,Sí,Sí,2025-01-24,No,
DOC-0266-5,266,Formulario de Reclamo,Sí,Sí,2025-01-24,No,
DOC-0267-1,267,Copia de Cédula,Sí,Sí,2025-01-28,No,
DOC-0267-2,267,Denuncia Fiscalía,Sí,Sí,2025-01-31,No,
DOC-0267-3,267,Informe Policial,Sí,Sí,2025-01-30,No,
DOC-0267-4,267,Factura de Taller/Clínica,Sí,Sí,2025-01-28,Sí,Firma del taller no coincide con la registrada.
DOC-0267-5,267,Formulario de Reclamo,Sí,Sí,2025-01-28,No,
DOC-0268-1,268,Copia de Cédula,Sí,Sí,2025-02-22,No,
DOC-0268-2,268,Denuncia Fiscalía,Sí,Sí,2025-02-22,No,
DOC-0268-3,268,Informe Policial,Sí,Sí,2025-02-22,No,
DOC-0268-4,268,Factura de Taller/Clínica,Sí,Sí,2025-02-24,No,
DOC-0268-5,268,Formulario de Reclamo,Sí,Sí,2025-02-22,No,
DOC-0269-1,269,Copia de Cédula,Sí,Sí,2025-01-03,No,
DOC-0269-2,269,Denuncia Fiscalía,Sí,Sí,2025-01-03,No,
DOC-0269-3,269,Informe Policial,Sí,Sí,2025-01-05,No,
DOC-0269-4,269,Factura de Taller/Clínica,Sí,Sí,2025-01-02,No,
DOC-0269-5,269,Formulario de Reclamo,Sí,Sí,2025-01-06,No,
DOC-0270-1,270,Copia de Cédula,Sí,Sí,2025-02-26,No,
DOC-0270-2,270,Denuncia Fiscalía,Sí,Sí,2025-02-27,No,
DOC-0270-3,270,Informe Policial,Sí,Sí,2025-02-27,No,
DOC-0270-4,270,Factura de Taller/Clínica,Sí,Sí,2025-02-24,No,
DOC-0270-5,270,Formulario de Reclamo,Sí,Sí,2025-02-26,No,
DOC-0271-1,271,Copia de Cédula,Sí,Sí,2025-01-27,No,
DOC-0271-2,271,Denuncia Fiscalía,Sí,Sí,2025-01-25,No,
DOC-0271-3,271,Informe Policial,Sí,Sí,2025-01-27,No,
DOC-0271-4,271,Factura de Taller/Clínica,Sí,Sí,2025-01-29,No,
DOC-0271-5,271,Formulario de Reclamo,Sí,Sí,2025-01-28,No,
DOC-0272-1,272,Copia de Cédula,Sí,Sí,2025-02-19,No,
DOC-0272-2,272,Denuncia Fiscalía,Sí,Sí,2025-02-17,No,
DOC-0272-3,272,Informe Policial,Sí,Sí,2025-02-19,No,
DOC-0272-4,272,Factura de Taller/Clínica,Sí,Sí,2025-02-20,No,
DOC-0272-5,272,Formulario de Reclamo,Sí,Sí,2025-02-17,No,
DOC-0273-1,273,Copia de Cédula,Sí,Sí,2025-02-01,No,
DOC-0273-2,273,Denuncia Fiscalía,Sí,Sí,2025-01-29,No,
DOC-0273-3,273,Informe Policial,Sí,Sí,2025-01-29,No,
DOC-0273-4,273,Factura de Taller/Clínica,Sí,Sí,2025-01-31,No,
DOC-0273-5,273,Formulario de Reclamo,Sí,Sí,2025-01-29,No,
DOC-0274-1,274,Copia de Cédula,Sí,Sí,2025-01-20,No,
DOC-0274-2,274,Denuncia Fiscalía,Sí,Sí,2025-01-19,No,
DOC-0274-3,274,Informe Policial,Sí,Sí,2025-01-18,No,
DOC-0274-4,274,Factura de Taller/Clínica,Sí,Sí,2025-01-16,No,
DOC-0274-5,274,Formulario de Reclamo,Sí,Sí,2025-01-20,No,
DOC-0275-1,275,Copia de Cédula,Sí,Sí,2025-01-11,No,
DOC-0275-2,275,Denuncia Fiscalía,Sí,Sí,2025-01-09,No,
DOC-0275-3,275,Informe Policial,Sí,Sí,2025-01-11,No,
DOC-0275-4,275,Factura de Taller/Clínica,Sí,Sí,2025-01-12,No,
DOC-0275-5,275,Formulario de Reclamo,Sí,Sí,2025-01-09,No,
DOC-0276-1,276,Copia de Cédula,Sí,Sí,2025-01-27,No,
DOC-0276-2,276,Denuncia Fiscalía,Sí,Sí,2025-01-28,No,
DOC-0276-3,276,Informe Policial,Sí,Sí,2025-01-27,No,
DOC-0276-4,276,Factura de Taller/Clínica,Sí,Sí,2025-01-27,No,
DOC-0276-5,276,Formulario de Reclamo,Sí,Sí,2025-01-29,No,
DOC-0277-1,277,Copia de Cédula,Sí,Sí,2025-02-16,No,
DOC-0277-2,277,Denuncia Fiscalía,Sí,Sí,2025-02-15,No,
DOC-0277-3,277,Informe Policial,Sí,Sí,2025-02-14,No,
DOC-0277-4,277,Factura de Taller/Clínica,Sí,Sí,2025-02-14,No,
DOC-0277-5,277,Formulario de Reclamo,Sí,Sí,2025-02-14,No,
DOC-0278-1,278,Copia de Cédula,Sí,Sí,2025-02-08,No,
DOC-0278-2,278,Denuncia Fiscalía,Sí,Sí,2025-02-08,No,
DOC-0278-3,278,Informe Policial,Sí,Sí,2025-02-07,No,
DOC-0278-4,278,Factura de Taller/Clínica,Sí,Sí,2025-02-07,No,
DOC-0278-5,278,Formulario de Reclamo,Sí,Sí,2025-02-08,Sí,Firma del taller no coincide con la registrada.
DOC-0279-1,279,Copia de Cédula,Sí,Sí,2025-01-19,No,
DOC-0279-2,279,Denuncia Fiscalía,Sí,Sí,2025-01-18,No,
DOC-0279-3,279,Informe Policial,Sí,Sí,2025-01-19,No,
DOC-0279-4,279,Factura de Taller/Clínica,Sí,Sí,2025-01-19,No,
DOC-0279-5,279,Formulario de Reclamo,Sí,Sí,2025-01-21,Sí,Firma del taller no coincide con la registrada.
DOC-0280-1,280,Copia de Cédula,Sí,Sí,2025-02-08,No,
DOC-0280-2,280,Denuncia Fiscalía,Sí,Sí,2025-02-06,No,
DOC-0280-3,280,Informe Policial,Sí,Sí,2025-02-05,No,
DOC-0280-4,280,Factura de Taller/Clínica,Sí,Sí,2025-02-05,No,
DOC-0280-5,280,Formulario de Reclamo,Sí,Sí,2025-02-08,No,
DOC-0281-1,281,Copia de Cédula,Sí,Sí,2025-01-26,No,
DOC-0281-2,281,Denuncia Fiscalía,Sí,Sí,2025-01-25,No,
DOC-0281-3,281,Informe Policial,Sí,Sí,2025-01-26,No,
DOC-0281-4,281,Factura de Taller/Clínica,Sí,Sí,2025-01-22,No,
DOC-0281-5,281,Formulario de Reclamo,Sí,Sí,2025-01-26,No,
DOC-0282-1,282,Copia de Cédula,Sí,Sí,2025-01-13,No,
DOC-0282-2,282,Denuncia Fiscalía,Sí,Sí,2025-01-16,No,
DOC-0282-3,282,Informe Policial,Sí,Sí,2025-01-13,No,
DOC-0282-4,282,Factura de Taller/Clínica,Sí,Sí,2025-01-16,No,
DOC-0282-5,282,Formulario de Reclamo,Sí,Sí,2025-01-13,No,
DOC-0283-1,283,Copia de Cédula,Sí,Sí,2025-02-19,No,
DOC-0283-2,283,Denuncia Fiscalía,Sí,Sí,2025-02-17,No,
DOC-0283-3,283,Informe Policial,Sí,Sí,2025-02-18,No,
DOC-0283-4,283,Factura de Taller/Clínica,Sí,Sí,2025-02-17,No,
DOC-0283-5,283,Formulario de Reclamo,Sí,Sí,2025-02-18,No,
DOC-0284-1,284,Copia de Cédula,Sí,Sí,2025-01-12,No,
DOC-0284-2,284,Denuncia Fiscalía,Sí,Sí,2025-01-11,No,
DOC-0284-3,284,Informe Policial,Sí,Sí,2025-01-08,No,
DOC-0284-4,284,Factura de Taller/Clínica,Sí,Sí,2025-01-09,No,
DOC-0284-5,284,Formulario de Reclamo,Sí,Sí,2025-01-08,No,
DOC-0285-1,285,Copia de Cédula,Sí,Sí,2025-02-13,No,
DOC-0285-2,285,Denuncia Fiscalía,Sí,Sí,2025-02-12,No,
DOC-0285-3,285,Informe Policial,Sí,Sí,2025-02-15,No,
DOC-0285-4,285,Factura de Taller/Clínica,Sí,Sí,2025-02-12,No,
DOC-0285-5,285,Formulario de Reclamo,Sí,Sí,2025-02-13,No,
DOC-0286-1,286,Copia de Cédula,Sí,Sí,2025-02-19,No,
DOC-0286-2,286,Denuncia Fiscalía,Sí,Sí,2025-02-19,No,
DOC-0286-3,286,Informe Policial,Sí,Sí,2025-02-15,No,
DOC-0286-4,286,Factura de Taller/Clínica,Sí,Sí,2025-02-19,No,
DOC-0286-5,286,Formulario de Reclamo,Sí,Sí,2025-02-15,No,
DOC-0287-1,287,Copia de Cédula,Sí,Sí,2025-01-08,No,
DOC-0287-2,287,Denuncia Fiscalía,Sí,Sí,2025-01-09,No,
DOC-0287-3,287,Informe Policial,Sí,Sí,2025-01-05,No,
DOC-0287-4,287,Factura de Taller/Clínica,Sí,Sí,2025-01-09,No,
DOC-0287-5,287,Formulario de Reclamo,Sí,Sí,2025-01-08,No,
DOC-0288-1,288,Copia de Cédula,Sí,Sí,2025-01-30,No,
DOC-0288-2,288,Denuncia Fiscalía,Sí,Sí,2025-01-27,No,
DOC-0288-3,288,Informe Policial,Sí,Sí,2025-01-27,No,
DOC-0288-4,288,Factura de Taller/Clínica,Sí,Sí,2025-01-28,No,
DOC-0288-5,288,Formulario de Reclamo,Sí,Sí,2025-01-28,No,
DOC-0289-1,289,Copia de Cédula,Sí,Sí,2025-02-12,No,
DOC-0289-2,289,Denuncia Fiscalía,No,No,,No,
DOC-0289-3,289,Informe Policial,No,No,,No,
DOC-0289-4,289,Factura de Taller/Clínica,Sí,Sí,2025-02-12,No,
DOC-0289-5,289,Formulario de Reclamo,Sí,Sí,2025-02-12,No,
DOC-0290-1,290,Copia de Cédula,Sí,Sí,2025-01-30,No,
DOC-0290-2,290,Denuncia Fiscalía,Sí,Sí,2025-02-02,No,
DOC-0290-3,290,Informe Policial,Sí,Sí,2025-02-03,No,
DOC-0290-4,290,Factura de Taller/Clínica,Sí,Sí,2025-02-03,No,
DOC-0290-5,290,Formulario de Reclamo,Sí,Sí,2025-02-02,No,
DOC-0291-1,291,Copia de Cédula,Sí,Sí,2025-01-27,No,
DOC-0291-2,291,Denuncia Fiscalía,Sí,Sí,2025-01-28,No,
DOC-0291-3,291,Informe Policial,Sí,Sí,2025-01-31,No,
DOC-0291-4,291,Factura de Taller/Clínica,Sí,Sí,2025-01-29,No,
DOC-0291-5,291,Formulario de Reclamo,Sí,Sí,2025-01-28,No,
DOC-0292-1,292,Copia de Cédula,Sí,Sí,2025-02-04,No,
DOC-0292-2,292,Denuncia Fiscalía,Sí,Sí,2025-02-08,No,
DOC-0292-3,292,Informe Policial,Sí,Sí,2025-02-04,No,
DOC-0292-4,292,Factura de Taller/Clínica,Sí,Sí,2025-02-04,No,
DOC-0292-5,292,Formulario de Reclamo,Sí,Sí,2025-02-04,No,
DOC-0293-1,293,Copia de Cédula,Sí,Sí,2025-01-27,No,
DOC-0293-2,293,Denuncia Fiscalía,No,No,,No,
DOC-0293-3,293,Informe Policial,Sí,Sí,2025-01-29,No,
DOC-0293-4,293,Factura de Taller/Clínica,No,No,,No,
DOC-0293-5,293,Formulario de Reclamo,Sí,Sí,2025-01-29,No,
DOC-0294-1,294,Copia de Cédula,Sí,Sí,2025-01-20,No,
DOC-0294-2,294,Denuncia Fiscalía,Sí,Sí,2025-01-19,No,
DOC-0294-3,294,Informe Policial,Sí,Sí,2025-01-23,No,
DOC-0294-4,294,Factura de Taller/Clínica,Sí,Sí,2025-01-19,No,
DOC-0294-5,294,Formulario de Reclamo,Sí,Sí,2025-01-19,No,
DOC-0295-1,295,Copia de Cédula,Sí,Sí,2025-01-14,No,
DOC-0295-2,295,Denuncia Fiscalía,Sí,Sí,2025-01-17,No,
DOC-0295-3,295,Informe Policial,Sí,Sí,2025-01-16,No,
DOC-0295-4,295,Factura de Taller/Clínica,Sí,Sí,2025-01-18,Sí,Fecha de factura es previa a la ocurrencia del siniestro.
DOC-0295-5,295,Formulario de Reclamo,Sí,Sí,2025-01-16,No,
DOC-0296-1,296,Copia de Cédula,Sí,Sí,2025-02-18,No,
DOC-0296-2,296,Denuncia Fiscalía,Sí,Sí,2025-02-19,No,
DOC-0296-3,296,Informe Policial,Sí,Sí,2025-02-16,No,
DOC-0296-4,296,Factura de Taller/Clínica,Sí,Sí,2025-02-15,No,
DOC-0296-5,296,Formulario de Reclamo,Sí,Sí,2025-02-17,No,
DOC-0297-1,297,Copia de Cédula,Sí,Sí,2025-02-03,No,
DOC-0297-2,297,Denuncia Fiscalía,Sí,Sí,2025-01-30,No,
DOC-0297-3,297,Informe Policial,Sí,Sí,2025-02-03,No,
DOC-0297-4,297,Factura de Taller/Clínica,Sí,Sí,2025-01-30,No,
DOC-0297-5,297,Formulario de Reclamo,Sí,Sí,2025-02-01,No,
DOC-0298-1,298,Copia de Cédula,Sí,Sí,2025-02-24,No,
DOC-0298-2,298,Denuncia Fiscalía,Sí,Sí,2025-02-26,No,
DOC-0298-3,298,Informe Policial,Sí,Sí,2025-02-24,No,
DOC-0298-4,298,Factura de Taller/Clínica,Sí,Sí,2025-02-24,No,
DOC-0298-5,298,Formulario de Reclamo,Sí,Sí,2025-02-23,No,
DOC-0299-1,299,Copia de Cédula,Sí,Sí,2025-02-24,No,
DOC-0299-2,299,Denuncia Fiscalía,Sí,Sí,2025-02-25,No,
DOC-0299-3,299,Informe Policial,Sí,Sí,2025-02-25,No,
DOC-0299-4,299,Factura de Taller/Clínica,Sí,Sí,2025-02-24,No,
DOC-0299-5,299,Formulario de Reclamo,Sí,Sí,2025-02-24,No,
DOC-0300-1,300,Copia de Cédula,Sí,Sí,2025-02-04,No,
DOC-0300-2,300,Denuncia Fiscalía,Sí,Sí,2025-02-07,No,
DOC-0300-3,300,Informe Policial,Sí,Sí,2025-02-06,No,
DOC-0300-4,300,Factura de Taller/Clínica,Sí,Sí,2025-02-06,No,
DOC-0300-5,300,Formulario de Reclamo,Sí,Sí,2025-02-04,No,
DOC-0301-1,301,Copia de Cédula,Sí,Sí,2025-02-01,No,
DOC-0301-2,301,Denuncia Fiscalía,Sí,Sí,2025-02-04,No,
DOC-0301-3,301,Informe Policial,Sí,Sí,2025-02-01,No,
DOC-0301-4,301,Factura de Taller/Clínica,Sí,Sí,2025-02-04,No,
DOC-0301-5,301,Formulario de Reclamo,Sí,Sí,2025-02-03,No,
DOC-0302-1,302,Copia de Cédula,Sí,Sí,2025-01-25,No,
DOC-0302-2,302,Denuncia Fiscalía,Sí,Sí,2025-01-26,No,
DOC-0302-3,302,Informe Policial,Sí,Sí,2025-01-29,No,
DOC-0302-4,302,Factura de Taller/Clínica,Sí,Sí,2025-01-25,No,
DOC-0302-5,302,Formulario de Reclamo,Sí,Sí,2025-01-29,No,
DOC-0303-1,303,Copia de Cédula,Sí,Sí,2025-01-19,No,
DOC-0303-2,303,Denuncia Fiscalía,Sí,Sí,2025-01-21,No,
DOC-0303-3,303,Informe Policial,Sí,Sí,2025-01-23,No,
DOC-0303-4,303,Factura de Taller/Clínica,Sí,Sí,2025-01-21,No,
DOC-0303-5,303,Formulario de Reclamo,Sí,Sí,2025-01-22,No,
DOC-0304-1,304,Copia de Cédula,Sí,Sí,2025-01-22,No,
DOC-0304-2,304,Denuncia Fiscalía,Sí,Sí,2025-01-22,No,
DOC-0304-3,304,Informe Policial,Sí,Sí,2025-01-23,No,
DOC-0304-4,304,Factura de Taller/Clínica,Sí,Sí,2025-01-23,No,
DOC-0304-5,304,Formulario de Reclamo,Sí,Sí,2025-01-23,No,
DOC-0305-1,305,Copia de Cédula,Sí,Sí,2025-01-17,No,
DOC-0305-2,305,Denuncia Fiscalía,Sí,Sí,2025-01-18,No,
DOC-0305-3,305,Informe Policial,Sí,Sí,2025-01-18,No,
DOC-0305-4,305,Factura de Taller/Clínica,Sí,Sí,2025-01-19,No,
DOC-0305-5,305,Formulario de Reclamo,Sí,Sí,2025-01-16,No,
DOC-0306-1,306,Copia de Cédula,Sí,Sí,2025-02-21,No,
DOC-0306-2,306,Denuncia Fiscalía,Sí,Sí,2025-02-23,No,
DOC-0306-3,306,Informe Policial,Sí,Sí,2025-02-21,No,
DOC-0306-4,306,Factura de Taller/Clínica,Sí,Sí,2025-02-23,Sí,Fecha de factura es previa a la ocurrencia del siniestro.
DOC-0306-5,306,Formulario de Reclamo,Sí,Sí,2025-02-22,No,
DOC-0307-1,307,Copia de Cédula,Sí,Sí,2025-01-10,No,
DOC-0307-2,307,Denuncia Fiscalía,Sí,Sí,2025-01-09,No,
DOC-0307-3,307,Informe Policial,Sí,Sí,2025-01-09,No,
DOC-0307-4,307,Factura de Taller/Clínica,Sí,Sí,2025-01-10,No,
DOC-0307-5,307,Formulario de Reclamo,Sí,Sí,2025-01-09,Sí,Firma del taller no coincide con la registrada.
DOC-0308-1,308,Copia de Cédula,Sí,Sí,2025-02-17,No,
DOC-0308-2,308,Denuncia Fiscalía,Sí,Sí,2025-02-14,No,
DOC-0308-3,308,Informe Policial,Sí,Sí,2025-02-13,No,
DOC-0308-4,308,Factura de Taller/Clínica,Sí,Sí,2025-02-16,No,
DOC-0308-5,308,Formulario de Reclamo,Sí,Sí,2025-02-15,No,
DOC-0309-1,309,Copia de Cédula,Sí,Sí,2025-01-16,No,
DOC-0309-2,309,Denuncia Fiscalía,Sí,Sí,2025-01-18,No,
DOC-0309-3,309,Informe Policial,Sí,Sí,2025-01-18,No,
DOC-0309-4,309,Factura de Taller/Clínica,Sí,Sí,2025-01-18,No,
DOC-0309-5,309,Formulario de Reclamo,Sí,Sí,2025-01-14,No,
DOC-0310-1,310,Copia de Cédula,Sí,Sí,2025-01-16,No,
DOC-0310-2,310,Denuncia Fiscalía,Sí,Sí,2025-01-13,No,
DOC-0310-3,310,Informe Policial,Sí,Sí,2025-01-14,No,
DOC-0310-4,310,Factura de Taller/Clínica,Sí,Sí,2025-01-13,No,
DOC-0310-5,310,Formulario de Reclamo,Sí,Sí,2025-01-14,No,
DOC-0311-1,311,Copia de Cédula,Sí,Sí,2025-01-03,No,
DOC-0311-2,311,Denuncia Fiscalía,Sí,Sí,2024-12-30,No,
DOC-0311-3,311,Informe Policial,Sí,Sí,2025-01-03,No,
DOC-0311-4,311,Factura de Taller/Clínica,Sí,Sí,2024-12-30,No,
DOC-0311-5,311,Formulario de Reclamo,Sí,Sí,2025-01-01,No,
DOC-0312-1,312,Copia de Cédula,Sí,Sí,2025-02-18,No,
DOC-0312-2,312,Denuncia Fiscalía,Sí,Sí,2025-02-15,No,
DOC-0312-3,312,Informe Policial,Sí,Sí,2025-02-17,No,
DOC-0312-4,312,Factura de Taller/Clínica,Sí,Sí,2025-02-18,No,
DOC-0312-5,312,Formulario de Reclamo,Sí,Sí,2025-02-14,No,
DOC-0313-1,313,Copia de Cédula,Sí,Sí,2025-01-03,No,
DOC-0313-2,313,Denuncia Fiscalía,Sí,Sí,2025-01-03,No,
DOC-0313-3,313,Informe Policial,Sí,Sí,2025-01-02,No,
DOC-0313-4,313,Factura de Taller/Clínica,Sí,Sí,2025-01-06,No,
DOC-0313-5,313,Formulario de Reclamo,Sí,Sí,2025-01-06,No,
DOC-0314-1,314,Copia de Cédula,Sí,Sí,2025-01-13,No,
DOC-0314-2,314,Denuncia Fiscalía,Sí,Sí,2025-01-14,No,
DOC-0314-3,314,Informe Policial,Sí,Sí,2025-01-11,No,
DOC-0314-4,314,Factura de Taller/Clínica,Sí,Sí,2025-01-11,No,
DOC-0314-5,314,Formulario de Reclamo,Sí,Sí,2025-01-11,No,
DOC-0315-1,315,Copia de Cédula,Sí,Sí,2025-01-06,No,
DOC-0315-2,315,Denuncia Fiscalía,Sí,Sí,2025-01-10,No,
DOC-0315-3,315,Informe Policial,Sí,Sí,2025-01-08,No,
DOC-0315-4,315,Factura de Taller/Clínica,Sí,Sí,2025-01-07,No,
DOC-0315-5,315,Formulario de Reclamo,Sí,Sí,2025-01-09,No,
DOC-0316-1,316,Copia de Cédula,Sí,Sí,2025-01-21,No,
DOC-0316-2,316,Denuncia Fiscalía,Sí,Sí,2025-01-22,No,
DOC-0316-3,316,Informe Policial,Sí,Sí,2025-01-22,No,
DOC-0316-4,316,Factura de Taller/Clínica,Sí,Sí,2025-01-23,No,
DOC-0316-5,316,Formulario de Reclamo,Sí,Sí,2025-01-22,No,
DOC-0317-1,317,Copia de Cédula,Sí,Sí,2025-01-14,No,
DOC-0317-2,317,Denuncia Fiscalía,Sí,Sí,2025-01-14,No,
DOC-0317-3,317,Informe Policial,Sí,Sí,2025-01-11,No,
DOC-0317-4,317,Factura de Taller/Clínica,Sí,Sí,2025-01-14,No,
DOC-0317-5,317,Formulario de Reclamo,Sí,Sí,2025-01-13,No,
DOC-0318-1,318,Copia de Cédula,Sí,Sí,2025-01-17,No,
DOC-0318-2,318,Denuncia Fiscalía,Sí,Sí,2025-01-16,No,
DOC-0318-3,318,Informe Policial,Sí,Sí,2025-01-20,No,
DOC-0318-4,318,Factura de Taller/Clínica,Sí,Sí,2025-01-20,No,
DOC-0318-5,318,Formulario de Reclamo,Sí,Sí,2025-01-16,No,
DOC-0319-1,319,Copia de Cédula,Sí,Sí,2025-01-19,No,
DOC-0319-2,319,Denuncia Fiscalía,Sí,Sí,2025-01-21,No,
DOC-0319-3,319,Informe Policial,Sí,Sí,2025-01-20,No,
DOC-0319-4,319,Factura de Taller/Clínica,Sí,Sí,2025-01-20,No,
DOC-0319-5,319,Formulario de Reclamo,Sí,Sí,2025-01-18,No,
DOC-0320-1,320,Copia de Cédula,Sí,Sí,2025-01-30,No,
DOC-0320-2,320,Denuncia Fiscalía,Sí,Sí,2025-01-30,Sí,Firma del taller no coincide con la registrada.
DOC-0320-3,320,Informe Policial,Sí,Sí,2025-01-30,No,
DOC-0320-4,320,Factura de Taller/Clínica,Sí,Sí,2025-02-02,Sí,Fecha de factura es previa a la ocurrencia del siniestro.
DOC-0320-5,320,Formulario de Reclamo,Sí,Sí,2025-02-02,No,
DOC-0321-1,321,Copia de Cédula,Sí,Sí,2025-02-04,No,
DOC-0321-2,321,Denuncia Fiscalía,Sí,Sí,2025-02-07,No,
DOC-0321-3,321,Informe Policial,Sí,Sí,2025-02-05,No,
DOC-0321-4,321,Factura de Taller/Clínica,Sí,Sí,2025-02-04,No,
DOC-0321-5,321,Formulario de Reclamo,Sí,Sí,2025-02-06,No,
DOC-0322-1,322,Copia de Cédula,Sí,Sí,2025-02-06,No,
DOC-0322-2,322,Denuncia Fiscalía,Sí,Sí,2025-02-05,No,
DOC-0322-3,322,Informe Policial,Sí,Sí,2025-02-03,No,
DOC-0322-4,322,Factura de Taller/Clínica,Sí,Sí,2025-02-06,No,
DOC-0322-5,322,Formulario de Reclamo,Sí,Sí,2025-02-05,No,
DOC-0323-1,323,Copia de Cédula,Sí,Sí,2025-01-03,No,
DOC-0323-2,323,Denuncia Fiscalía,Sí,Sí,2025-01-04,No,
DOC-0323-3,323,Informe Policial,Sí,Sí,2025-01-01,No,
DOC-0323-4,323,Factura de Taller/Clínica,Sí,Sí,2025-01-02,No,
DOC-0323-5,323,Formulario de Reclamo,Sí,Sí,2025-01-03,No,
DOC-0324-1,324,Copia de Cédula,Sí,Sí,2025-02-26,No,
DOC-0324-2,324,Denuncia Fiscalía,Sí,Sí,2025-02-24,No,
DOC-0324-3,324,Informe Policial,Sí,Sí,2025-02-26,No,
DOC-0324-4,324,Factura de Taller/Clínica,Sí,Sí,2025-02-27,No,
DOC-0324-5,324,Formulario de Reclamo,Sí,Sí,2025-02-27,No,
DOC-0325-1,325,Copia de Cédula,Sí,Sí,2025-02-10,No,
DOC-0325-2,325,Denuncia Fiscalía,Sí,Sí,2025-02-06,No,
DOC-0325-3,325,Informe Policial,Sí,Sí,2025-02-10,No,
DOC-0325-4,325,Factura de Taller/Clínica,Sí,Sí,2025-02-09,No,
DOC-0325-5,325,Formulario de Reclamo,Sí,Sí,2025-02-10,No,
DOC-0326-1,326,Copia de Cédula,Sí,Sí,2025-02-06,No,
DOC-0326-2,326,Denuncia Fiscalía,Sí,Sí,2025-02-08,No,
DOC-0326-3,326,Informe Policial,Sí,Sí,2025-02-07,No,
DOC-0326-4,326,Factura de Taller/Clínica,Sí,Sí,2025-02-08,No,
DOC-0326-5,326,Formulario de Reclamo,Sí,Sí,2025-02-07,No,
DOC-0327-1,327,Copia de Cédula,Sí,Sí,2025-02-16,No,
DOC-0327-2,327,Denuncia Fiscalía,Sí,Sí,2025-02-15,No,
DOC-0327-3,327,Informe Policial,Sí,Sí,2025-02-15,No,
DOC-0327-4,327,Factura de Taller/Clínica,Sí,Sí,2025-02-16,No,
DOC-0327-5,327,Formulario de Reclamo,Sí,Sí,2025-02-15,No,
DOC-0328-1,328,Copia de Cédula,Sí,Sí,2025-01-14,No,
DOC-0328-2,328,Denuncia Fiscalía,Sí,Sí,2025-01-14,No,
DOC-0328-3,328,Informe Policial,Sí,Sí,2025-01-14,No,
DOC-0328-4,328,Factura de Taller/Clínica,Sí,Sí,2025-01-12,No,
DOC-0328-5,328,Formulario de Reclamo,Sí,Sí,2025-01-12,No,
DOC-0329-1,329,Copia de Cédula,Sí,Sí,2025-01-31,No,
DOC-0329-2,329,Denuncia Fiscalía,Sí,Sí,2025-01-31,No,
DOC-0329-3,329,Informe Policial,Sí,Sí,2025-01-31,No,
DOC-0329-4,329,Factura de Taller/Clínica,Sí,Sí,2025-02-03,No,
DOC-0329-5,329,Formulario de Reclamo,Sí,Sí,2025-02-02,No,
DOC-0330-1,330,Copia de Cédula,Sí,Sí,2025-02-04,No,
DOC-0330-2,330,Denuncia Fiscalía,Sí,Sí,2025-02-02,No,
DOC-0330-3,330,Informe Policial,No,No,,No,
DOC-0330-4,330,Factura de Taller/Clínica,No,No,,No,
DOC-0330-5,330,Formulario de Reclamo,Sí,Sí,2025-02-02,No,
DOC-0331-1,331,Copia de Cédula,Sí,Sí,2025-02-22,No,
DOC-0331-2,331,Denuncia Fiscalía,Sí,Sí,2025-02-20,No,
DOC-0331-3,331,Informe Policial,Sí,Sí,2025-02-19,No,
DOC-0331-4,331,Factura de Taller/Clínica,Sí,Sí,2025-02-20,No,
DOC-0331-5,331,Formulario de Reclamo,Sí,Sí,2025-02-21,No,
DOC-0332-1,332,Copia de Cédula,Sí,Sí,2025-01-11,No,
DOC-0332-2,332,Denuncia Fiscalía,Sí,Sí,2025-01-11,No,
DOC-0332-3,332,Informe Policial,Sí,Sí,2025-01-11,No,
DOC-0332-4,332,Factura de Taller/Clínica,Sí,Sí,2025-01-07,No,
DOC-0332-5,332,Formulario de Reclamo,Sí,Sí,2025-01-09,No,
DOC-0333-1,333,Copia de Cédula,Sí,Sí,2025-02-17,No,
DOC-0333-2,333,Denuncia Fiscalía,Sí,Sí,2025-02-15,No,
DOC-0333-3,333,Informe Policial,Sí,Sí,2025-02-16,No,
DOC-0333-4,333,Factura de Taller/Clínica,Sí,Sí,2025-02-16,No,
DOC-0333-5,333,Formulario de Reclamo,Sí,Sí,2025-02-15,No,
DOC-0334-1,334,Copia de Cédula,Sí,Sí,2025-02-05,No,
DOC-0334-2,334,Denuncia Fiscalía,Sí,Sí,2025-02-05,No,
DOC-0334-3,334,Informe Policial,Sí,Sí,2025-02-02,No,
DOC-0334-4,334,Factura de Taller/Clínica,Sí,Sí,2025-02-06,No,
DOC-0334-5,334,Formulario de Reclamo,Sí,Sí,2025-02-06,No,
DOC-0335-1,335,Copia de Cédula,Sí,Sí,2025-02-25,No,
DOC-0335-2,335,Denuncia Fiscalía,Sí,Sí,2025-02-23,No,
DOC-0335-3,335,Informe Policial,Sí,Sí,2025-02-24,No,
DOC-0335-4,335,Factura de Taller/Clínica,Sí,Sí,2025-02-25,No,
DOC-0335-5,335,Formulario de Reclamo,Sí,Sí,2025-02-24,No,
DOC-0336-1,336,Copia de Cédula,Sí,Sí,2025-01-31,No,
DOC-0336-2,336,Denuncia Fiscalía,Sí,Sí,2025-01-31,No,
DOC-0336-3,336,Informe Policial,Sí,Sí,2025-02-02,No,
