id_siniestro,id_poliza,id_asegurado,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,descripcion,documentos_completos,beneficiario,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,etiqueta_fraude_simulada,placa_vehiculo,id_proveedor
264,POL-226725,ASEG-100393,Vehículos,Choque,2025-01-07,2025-01-07,61490.0,47026.62,47026.62,Liquidado,Azogues,Se reporta la rotura del parabrisas delantero del Dodge RAM (2001) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Azogues. Sin terceras personas lesionadas.,Sí,Enderezada y Pintura Lojanita,294,71,0,2,0,UQH-6476,PROV-104
265,POL-942504,ASEG-100450,Salud,Atención médica,2025-01-27,2025-01-29,2892.82,2394.36,1802.41,Pago Parcial,Loja,"El conductor reporta que al transitar por Calle Bolívar en Loja, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Volkswagen Passat.",Sí,Hospital Santa Inés Cuenca,104,261,2,0,0,,PROV-104
266,POL-395572,ASEG-100363,Vehículos,Robo,2025-01-22,2025-01-25,6890.0,6325.21,3056.6,Pago Parcial,Machala,Se reporta la rotura del parabrisas delantero del Audi A5 (1999) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Machala. Sin terceras personas lesionadas.,Sí,Enderezada y Pintura Lojanita,79,286,3,3,0,OWL-4943,PROV-104
267,POL-889883,ASEG-100291,Vehículos,Choque,2025-01-26,2025-01-28,53280.0,49150.15,0.0,Reserva,Loja,Se reporta choque frontal severo de Toyota Camry contra un objeto fijo en la calle Av. Manuel Agustín Aguirre de Loja. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,Sí,Ing. Juan Castro (Perito),295,70,2,3,1,LCQ-3876,PROV-112
268,POL-818167,ASEG-100139,Vehículos,Choque,2025-02-21,2025-02-24,78300.0,61084.7,35883.1,Pago Parcial,Zamora,"Se reporta un choque lateral en la intersección de la calle Calle Diego de Vaca en Zamora. El conductor de un BMW X5 indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Dr. Luis Silva (Perito),116,249,3,0,0,VIY-6786,PROV-111
269,POL-277767,ASEG-100160,Vehículos,Choque,2025-01-01,2025-01-02,41490.0,33669.65,33669.65,Pago Total,Loja,"El conductor reporta que al transitar por Calle Bolívar en Loja, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Nissan Pathfinder.",Sí,Enderezada y Pintura Lojanita,124,241,1,3,0,LXP-8472,PROV-104
270,POL-842618,ASEG-100466,Vehículos,Choque,2025-02-22,2025-02-25,68970.0,61244.86,61244.86,Pago Total,Zamora,El asegurado reporta un choque por alcance en la calle Calle Sevilla de Oro de la ciudad de Zamora. Su Chevrolet Tahoe (2007) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Tecnicentro El Oro,158,207,3,0,0,VXC-0844,PROV-103
271,POL-577810,ASEG-100457,Vehículos,Choque,2025-01-24,2025-01-26,85300.0,80827.13,34558.12,Pago Parcial,Machala,"Se reporta un choque lateral en la intersección de la calle Av. 25 de Junio en Machala. El conductor de un Toyota Highlander indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Clínica La Cigüeña Machala,188,177,2,2,0,OHK-1976,PROV-108
272,POL-873114,ASEG-100008,Vehículos,Daño material,2025-02-16,2025-02-19,3080.0,2534.97,1208.7,Pago Parcial,Loja,"El conductor reporta que al transitar por Av. Salvador Bustamante Celi en Loja, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Audi A3.",Sí,Ing. Carlos Mendoza (Perito),101,264,3,2,0,LXA-3167,PROV-110
273,POL-994538,ASEG-100170,Vehículos,Choque,2025-01-28,2025-01-28,71760.0,66801.88,0.0,Reserva,Cuenca,Se reporta choque frontal severo de Jeep Grand Cherokee contra un objeto fijo en la calle Av. 12 de Abril de Cuenca. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,Sí,Taller El Chueco,117,248,0,1,1,AIU-8743,PROV-114
274,POL-727792,ASEG-100011,Vehículos,Choque,2025-01-15,2025-01-15,59700.0,45663.51,19451.91,Pago Parcial,Azogues,El cliente reporta el robo parcial de los accesorios de su Nissan Ultima (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Calle 3 de Noviembre de Azogues.,Sí,Dra. María Cabrera (Perito),139,226,0,0,0,UUW-0088,PROV-113
275,POL-522506,ASEG-100062,Vehículos,Choque,2025-01-07,2025-01-08,64920.0,60609.34,60609.34,Pago Total,Cuenca,"Se reporta un choque lateral en la intersección de la calle Av. Remigio Crespo en Cuenca. El conductor de un Ford Fusion indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Ing. Juan Castro (Perito),117,248,1,3,0,ASC-4627,PROV-112
276,POL-367595,ASEG-100240,Vehículos,Choque,2025-01-25,2025-01-25,37530.0,29535.57,29535.57,Pago Total,Cuenca,El asegurado reporta un choque por alcance en la calle Calle Larga de la ciudad de Cuenca. Su Jeep Wrangler (2008) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Ing. Juan Castro (Perito),241,124,0,3,0,AZG-8511,PROV-112
277,POL-586104,ASEG-100325,Salud,Atención médica,2025-02-13,2025-02-15,1336.92,1223.14,1223.14,Liquidado,Azogues,"Se reporta un choque lateral en la intersección de la calle Av. Aurelio Jaramillo en Azogues. El conductor de un Saab 93 indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Clínica San Agustín,126,239,2,2,0,,PROV-110
278,POL-424862,ASEG-100252,Vehículos,Choque,2025-02-05,2025-02-08,60390.0,50678.47,0.0,Cierre Sin Consecuencia,Loja,Se reporta choque frontal severo de BMW M5 contra un objeto fijo en la calle Calle Bolívar de Loja. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,Sí,Talleres del Austro,363,2,3,3,1,LSP-9573,PROV-101
279,POL-512813,ASEG-100209,Vehículos,Choque,2025-01-17,2025-01-20,64350.0,54082.01,0.0,Negativa,Zamora,Se reporta choque frontal severo de Nissan Pathfinder contra un objeto fijo en la calle Calle Sevilla de Oro de Zamora. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,Sí,Clínica Hospital Municipal Loja,252,113,3,1,1,VUJ-8134,PROV-106
280,POL-356768,ASEG-100081,Vehículos,Choque,2025-02-03,2025-02-05,70900.0,55868.44,55868.44,Liquidado,Machala,Se reporta la rotura del parabrisas delantero del BMW X6 (1997) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Machala. Sin terceras personas lesionadas.,Sí,Clínica San Agustín,131,234,2,1,0,OLW-4631,PROV-109
281,POL-330506,ASEG-100482,Hogar,Incendio,2025-01-21,2025-01-22,18186.73,17120.47,17120.47,Liquidado,Cuenca,"Se reporta un choque lateral en la intersección de la calle Av. Solano en Cuenca. El conductor de un Nissan Ultima indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Otro,228,137,1,2,0,,PROV-113
282,POL-779075,ASEG-100066,Vehículos,Robo,2025-01-11,2025-01-12,4730.0,3607.22,0.0,Reserva,Zamora,Se reporta choque frontal severo de Chevrolet Malibu contra un objeto fijo en la calle Av. del Ejército de Zamora. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,Sí,Clínica Hospital Municipal Loja,257,108,1,2,1,VXX-6942,PROV-106
283,POL-799501,ASEG-100250,Vehículos,Robo,2025-02-15,2025-02-15,6820.0,5811.95,5811.95,Pago Total,Machala,Se reporta la rotura del parabrisas delantero del Jeep Grand Cherokee (2003) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Machala. Sin terceras personas lesionadas.,Sí,Clínica La Cigüeña Machala,175,190,0,3,0,OQC-4689,PROV-108
284,POL-987905,ASEG-100434,Vehículos,Choque,2025-01-07,2025-01-07,59900.0,51656.3,0.0,Reserva,Loja,Se reporta choque frontal severo de BMW X5 contra un objeto fijo en la calle Av. Orillas del Zamora de Loja. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,Sí,Enderezada y Pintura Lojanita,262,103,0,0,1,LFV-1962,PROV-104
285,POL-967756,ASEG-100014,Vehículos,Choque,2025-02-10,2025-02-12,79560.0,72014.48,72014.48,Pago Total,Zamora,Se reporta la rotura del parabrisas delantero del Ford Escape (2009) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Zamora. Sin terceras personas lesionadas.,Sí,Multiservicios Loja Car,253,112,2,1,0,VOP-7122,PROV-102
286,POL-830414,ASEG-100489,Vehículos,Choque,2025-02-14,2025-02-14,70290.0,60485.6,27623.84,Pago Parcial,Machala,Se reporta la rotura del parabrisas delantero del Accura MDX (2008) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Machala. Sin terceras personas lesionadas.,Sí,Multiservicios Loja Car,182,183,0,1,0,OAL-3167,PROV-102
287,POL-127313,ASEG-100370,Vehículos,Choque,2025-01-04,2025-01-04,63910.0,49720.85,49720.85,Pago Total,Azogues,El cliente reporta el robo parcial de los accesorios de su Suburu Forrestor (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Calle 3 de Noviembre de Azogues.,Sí,Clínica La Cigüeña Machala,49,316,0,0,0,UYG-7934,PROV-108
288,POL-786957,ASEG-100328,Vehículos,Robo,2025-01-26,2025-01-27,6400.0,5853.24,5853.24,Pago Total,Cuenca,Se reporta la rotura del parabrisas delantero del Toyota Camry (1997) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Cuenca. Sin terceras personas lesionadas.,Sí,Ing. Juan Castro (Perito),295,70,1,0,0,ACX-2265,PROV-112
289,POL-332892,ASEG-100486,Salud,Atención médica,2025-02-10,2025-02-12,155.84,140.74,0.0,Reserva,Zamora,Se reporta choque frontal severo de Ford Escape contra un objeto fijo en la calle Calle Diego de Vaca de Zamora. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,No,Clínica La Cigüeña Machala,217,148,2,0,1,,PROV-103
290,POL-448642,ASEG-100274,Vehículos,Daño material,2025-01-29,2025-01-31,8760.0,7544.57,7544.57,Liquidado,Machala,Se reporta la rotura del parabrisas delantero del BMW 3 Series (2013) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Machala. Sin terceras personas lesionadas.,Sí,Dr. Luis Silva (Perito),151,214,2,1,0,OVT-2183,PROV-111
291,POL-526039,ASEG-100104,Vehículos,Choque,2025-01-26,2025-01-26,94160.0,85772.9,85772.9,Liquidado,Machala,"Se reporta un choque lateral en la intersección de la calle Calle Rocafuerte en Machala. El conductor de un Chevrolet Malibu indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Multiservicios Loja Car,213,152,0,1,0,OTT-2625,PROV-102
292,POL-444422,ASEG-100261,Vehículos,Choque,2025-02-03,2025-02-03,51570.0,47233.86,22792.28,Pago Parcial,Cuenca,Se reporta la rotura del parabrisas delantero del BMW X5 (2010) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Cuenca. Sin terceras personas lesionadas.,Sí,Autoservicio Cuenca,125,240,0,3,0,ALK-7945,PROV-105
293,POL-689500,ASEG-100317,Vehículos,Choque,2025-01-25,2025-01-25,52700.0,47206.01,0.0,Negativa,Cuenca,Se reporta choque frontal severo de BMW X6 contra un objeto fijo en la calle Av. Remigio Crespo de Cuenca. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,No,Autoservicio Cuenca,210,155,0,2,1,ATJ-2620,PROV-105
294,POL-806081,ASEG-100445,Vehículos,Choque,2025-01-18,2025-01-20,101010.0,76213.24,76213.24,Liquidado,Cuenca,Se reporta la rotura del parabrisas delantero del Mercedes ML350 (1998) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Cuenca. Sin terceras personas lesionadas.,Sí,Ing. Juan Castro (Perito),153,212,2,2,0,ATD-0604,PROV-112
295,POL-384618,ASEG-100491,Vehículos,Choque,2025-01-13,2025-01-16,53400.0,42954.56,0.0,Negativa,Machala,El cliente presenta reclamo por colisión frontal de su Honda Civic contra un muro en Machala. Adjunta facturas de reparación emitidas por repuestos del motor. Auditoría detecta inconsistencias en las fechas de las facturas del taller.,No,Ing. Juan Castro (Perito),2,363,3,1,1,OWV-4942,PROV-112
296,POL-756459,ASEG-100208,Vehículos,Choque,2025-02-14,2025-02-17,72120.0,60832.99,43004.38,Pago Parcial,Zamora,"Se reporta un choque lateral en la intersección de la calle Calle Diego de Vaca en Zamora. El conductor de un Mercedes ML350 indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Ing. Carlos Mendoza (Perito),205,160,3,0,0,VRK-9021,PROV-110
297,POL-655787,ASEG-100259,Vehículos,Choque,2025-01-29,2025-01-31,77100.0,67581.19,67581.19,Liquidado,Zamora,"Se reporta un choque lateral en la intersección de la calle Calle Diego de Vaca en Zamora. El conductor de un Audi A3 indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Ing. Carlos Mendoza (Perito),291,74,2,0,0,VDV-2604,PROV-110
298,POL-419954,ASEG-100478,Vehículos,Daño material,2025-02-22,2025-02-23,3300.0,2926.45,1743.2,Pago Parcial,Cuenca,"El conductor reporta que al transitar por Av. 12 de Abril en Cuenca, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Dodge RAM.",Sí,Dr. Luis Silva (Perito),131,234,1,2,0,AOK-6357,PROV-111
299,POL-275092,ASEG-100457,Vehículos,Daño material,2025-02-23,2025-02-23,5940.0,4626.49,4626.49,Pago Total,Machala,"El conductor reporta que al transitar por Av. Madero Vargas en Machala, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Nissan Pathfinder.",Sí,Dra. María Cabrera (Perito),268,97,0,2,0,OTH-2691,PROV-113
300,POL-515698,ASEG-100129,Vehículos,Choque,2025-02-03,2025-02-06,63720.0,56221.24,56221.24,Pago Total,Azogues,El cliente reporta el robo parcial de los accesorios de su Accura TL (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Calle Bolívar de Azogues.,Sí,Multiservicios Loja Car,198,167,3,3,0,UIJ-3696,PROV-102
301,POL-132871,ASEG-100130,Salud,Atención médica,2025-01-31,2025-01-31,2096.91,1832.8,1428.94,Pago Parcial,Cuenca,Se reporta la rotura del parabrisas delantero del Audi A5 (2008) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Cuenca. Sin terceras personas lesionadas.,Sí,Clínica San Agustín,231,134,0,2,0,,PROV-113
302,POL-714929,ASEG-100278,Vehículos,Choque,2025-01-24,2025-01-25,93730.0,78821.05,78821.05,Liquidado,Loja,"El conductor reporta que al transitar por Av. Orillas del Zamora en Loja, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Honda CRV.",Sí,Multiservicios Loja Car,63,302,1,2,0,LPM-3574,PROV-102
303,POL-297816,ASEG-100227,Vehículos,Choque,2025-01-18,2025-01-19,87300.0,70271.98,70271.98,Liquidado,Azogues,Se reporta la rotura del parabrisas delantero del Jeep Wrangler (2013) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Azogues. Sin terceras personas lesionadas.,Sí,Clínica San Agustín,252,113,1,1,0,UQB-5649,PROV-109
304,POL-426708,ASEG-100056,Vehículos,Daño material,2025-01-21,2025-01-22,5670.0,4803.9,4803.9,Pago Total,Machala,Se reporta la rotura del parabrisas delantero del Ford F150 (1997) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Machala. Sin terceras personas lesionadas.,Sí,Multiservicios Loja Car,261,104,1,3,0,OUB-1368,PROV-102
305,POL-615047,ASEG-100379,Vehículos,Choque,2025-01-14,2025-01-17,65800.0,59803.48,24412.68,Pago Parcial,Azogues,El cliente reporta el robo parcial de los accesorios de su Accura TL (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Av. 24 de Mayo de Azogues.,Sí,Clínica La Cigüeña Machala,202,163,3,1,0,UQC-4254,PROV-108
